1.930000000000000000e+02,3.571865280000000000e+08
1.940000000000000000e+02,3.594786560000000000e+08
1.950000000000000000e+02,3.613501760000000000e+08
1.960000000000000000e+02,3.633013440000000000e+08
1.970000000000000000e+02,3.651255040000000000e+08
1.980000000000000000e+02,3.665946560000000000e+08
1.990000000000000000e+02,3.679599360000000000e+08
2.000000000000000000e+02,3.692784320000000000e+08
2.010000000000000000e+02,3.704704640000000000e+08
2.020000000000000000e+02,3.716844160000000000e+08
2.030000000000000000e+02,3.729257920000000000e+08
2.040000000000000000e+02,3.739986880000000000e+08
2.050000000000000000e+02,3.749501120000000000e+08
2.060000000000000000e+02,3.760626560000000000e+08
2.070000000000000000e+02,3.767518720000000000e+08
2.080000000000000000e+02,3.775976640000000000e+08
2.090000000000000000e+02,3.786554560000000000e+08
2.100000000000000000e+02,3.794847680000000000e+08
2.110000000000000000e+02,3.802254720000000000e+08
2.120000000000000000e+02,3.809636160000000000e+08
2.130000000000000000e+02,3.817056960000000000e+08
2.140000000000000000e+02,3.825137920000000000e+08
2.150000000000000000e+02,3.832842240000000000e+08
2.160000000000000000e+02,3.839444480000000000e+08
2.170000000000000000e+02,3.846058880000000000e+08
2.180000000000000000e+02,3.852468800000000000e+08
2.190000000000000000e+02,3.859379200000000000e+08
2.200000000000000000e+02,3.866552960000000000e+08
2.210000000000000000e+02,3.872007360000000000e+08
2.220000000000000000e+02,3.879512960000000000e+08
2.230000000000000000e+02,3.885257280000000000e+08
2.240000000000000000e+02,3.890920640000000000e+08
2.250000000000000000e+02,3.898064960000000000e+08
2.260000000000000000e+02,3.904573760000000000e+08
2.270000000000000000e+02,3.910621760000000000e+08
2.280000000000000000e+02,3.917404800000000000e+08
2.290000000000000000e+02,3.923699520000000000e+08
2.300000000000000000e+02,3.928200320000000000e+08
2.310000000000000000e+02,3.934098240000000000e+08
2.320000000000000000e+02,3.940233600000000000e+08
2.330000000000000000e+02,3.945001920000000000e+08
2.340000000000000000e+02,3.952994880000000000e+08
2.350000000000000000e+02,3.959014080000000000e+08
2.360000000000000000e+02,3.965152320000000000e+08
2.370000000000000000e+02,3.969560960000000000e+08
2.380000000000000000e+02,3.974802880000000000e+08
2.390000000000000000e+02,3.978364480000000000e+08
2.400000000000000000e+02,3.983542400000000000e+08
2.410000000000000000e+02,3.988158400000000000e+08
2.420000000000000000e+02,3.990404800000000000e+08
2.430000000000000000e+02,3.994568320000000000e+08
2.440000000000000000e+02,3.998254720000000000e+08
2.450000000000000000e+02,4.002149120000000000e+08
2.460000000000000000e+02,4.005824640000000000e+08
2.470000000000000000e+02,4.009422400000000000e+08
2.480000000000000000e+02,4.013371200000000000e+08
2.490000000000000000e+02,4.016496000000000000e+08
2.500000000000000000e+02,4.020579200000000000e+08
2.510000000000000000e+02,4.024576640000000000e+08
2.520000000000000000e+02,4.033638400000000000e+08
2.530000000000000000e+02,4.036178240000000000e+08
2.540000000000000000e+02,4.037791040000000000e+08
