2.160000000000000000e+02,4.253361600000000000e+08
2.170000000000000000e+02,4.340621440000000000e+08
2.180000000000000000e+02,4.422053760000000000e+08
2.190000000000000000e+02,4.511830720000000000e+08
2.200000000000000000e+02,4.598701760000000000e+08
2.210000000000000000e+02,4.678461440000000000e+08
2.220000000000000000e+02,4.757262720000000000e+08
2.230000000000000000e+02,4.831414720000000000e+08
2.240000000000000000e+02,4.898818240000000000e+08
2.250000000000000000e+02,4.964624960000000000e+08
2.260000000000000000e+02,5.024104960000000000e+08
2.270000000000000000e+02,5.083344000000000000e+08
2.280000000000000000e+02,5.145466240000000000e+08
2.290000000000000000e+02,5.205851520000000000e+08
2.300000000000000000e+02,5.269195200000000000e+08
2.310000000000000000e+02,5.332131200000000000e+08
2.320000000000000000e+02,5.402933120000000000e+08
2.330000000000000000e+02,5.468570240000000000e+08
2.340000000000000000e+02,5.543764480000000000e+08
2.350000000000000000e+02,5.618664960000000000e+08
2.360000000000000000e+02,5.695089920000000000e+08
2.370000000000000000e+02,5.769856000000000000e+08
2.380000000000000000e+02,5.850901120000000000e+08
2.390000000000000000e+02,5.931960320000000000e+08
2.400000000000000000e+02,6.013189120000000000e+08
2.410000000000000000e+02,6.094947840000000000e+08
2.420000000000000000e+02,6.176513280000000000e+08
2.430000000000000000e+02,6.257698560000000000e+08
2.440000000000000000e+02,6.334551040000000000e+08
2.450000000000000000e+02,6.406046720000000000e+08
2.460000000000000000e+02,6.471133440000000000e+08
2.470000000000000000e+02,6.534563200000000000e+08
2.480000000000000000e+02,6.593252480000000000e+08
2.490000000000000000e+02,6.643425280000000000e+08
2.500000000000000000e+02,6.686285440000000000e+08
2.510000000000000000e+02,6.715268480000000000e+08
2.520000000000000000e+02,6.738536960000000000e+08
2.530000000000000000e+02,6.753997440000000000e+08
2.540000000000000000e+02,6.763756800000000000e+08
